date,hour,day_of_week,weather,promotion,event,covers
2025-09-22,16,Monday,Sunny,0,0,2
2025-09-22,17,Monday,Sunny,0,0,2
2025-09-22,18,Monday,Sunny,0,0,61
2025-09-22,19,Monday,Sunny,0,0,67
2025-09-22,20,Monday,Sunny,0,0,61
2025-09-22,21,Monday,Sunny,0,0,69
2025-09-22,22,Monday,Sunny,0,0,6
2025-09-22,23,Monday,Sunny,0,0,0
2025-09-23,0,Tuesday,Sunny,0,0,4
2025-09-23,1,Tuesday,Sunny,0,0,4
2025-09-23,2,Tuesday,Sunny,0,0,8
2025-09-23,3,Tuesday,Sunny,0,0,6
2025-09-23,4,Tuesday,Sunny,0,0,4
2025-09-23,5,Tuesday,Sunny,0,0,8
2025-09-23,6,Tuesday,Sunny,0,0,0
2025-09-23,7,Tuesday,Sunny,0,0,10
2025-09-23,8,Tuesday,Sunny,0,0,6
2025-09-23,9,Tuesday,Sunny,0,0,4
2025-09-23,10,Tuesday,Sunny,0,0,6
2025-09-23,11,Tuesday,Sunny,0,0,10
2025-09-23,12,Tuesday,Sunny,0,0,42
2025-09-23,13,Tuesday,Sunny,0,0,49
2025-09-23,14,Tuesday,Sunny,0,0,49
2025-09-23,15,Tuesday,Sunny,0,0,4
2025-09-23,16,Tuesday,Sunny,0,0,10
2025-09-23,17,Tuesday,Sunny,0,0,10
2025-09-23,18,Tuesday,Sunny,0,0,66
2025-09-23,19,Tuesday,Sunny,0,0,63
2025-09-23,20,Tuesday,Sunny,0,0,67
2025-09-23,21,Tuesday,Sunny,0,0,71
2025-09-23,22,Tuesday,Sunny,0,0,2
2025-09-23,23,Tuesday,Sunny,0,0,6
2025-09-24,0,Wednesday,Rain,1,0,10
2025-09-24,1,Wednesday,Rain,1,0,6
2025-09-24,2,Wednesday,Rain,1,0,1
2025-09-24,3,Wednesday,Rain,1,0,0
2025-09-24,4,Wednesday,Rain,1,0,4
2025-09-24,5,Wednesday,Rain,1,0,1
2025-09-24,6,Wednesday,Rain,1,0,8
2025-09-24,7,Wednesday,Rain,1,0,5
2025-09-24,8,Wednesday,Rain,1,0,6
2025-09-24,9,Wednesday,Rain,1,0,0
2025-09-24,10,Wednesday,Rain,1,0,2
2025-09-24,11,Wednesday,Rain,1,0,8
2025-09-24,12,Wednesday,Rain,1,0,39
2025-09-24,13,Wednesday,Rain,1,0,39
2025-09-24,14,Wednesday,Rain,1,0,40
2025-09-24,15,Wednesday,Rain,1,0,10
2025-09-24,16,Wednesday,Rain,1,0,5
2025-09-24,17,Wednesday,Rain,1,0,5
2025-09-24,18,Wednesday,Rain,1,0,57
2025-09-24,19,Wednesday,Rain,1,0,53
2025-09-24,20,Wednesday,Rain,1,0,53
2025-09-24,21,Wednesday,Rain,1,0,55
2025-09-24,22,Wednesday,Rain,1,0,8
2025-09-24,23,Wednesday,Rain,1,0,3
2025-09-25,0,Thursday,Sunny,0,0,2
2025-09-25,1,Thursday,Sunny,0,0,0
2025-09-25,2,Thursday,Sunny,0,0,10
2025-09-25,3,Thursday,Sunny,0,0,2
2025-09-25,4,Thursday,Sunny,0,0,4
2025-09-25,5,Thursday,Sunny,0,0,4
2025-09-25,6,Thursday,Sunny,0,0,6
2025-09-25,7,Thursday,Sunny,0,0,2
2025-09-25,8,Thursday,Sunny,0,0,4
2025-09-25,9,Thursday,Sunny,0,0,4
2025-09-25,10,Thursday,Sunny,0,0,6
2025-09-25,11,Thursday,Sunny,0,0,8
2025-09-25,12,Thursday,Sunny,0,0,43
2025-09-25,13,Thursday,Sunny,0,0,43
2025-09-25,14,Thursday,Sunny,0,0,48
2025-09-25,15,Thursday,Sunny,0,0,10
2025-09-25,16,Thursday,Sunny,0,0,10
2025-09-25,17,Thursday,Sunny,0,0,2
2025-09-25,18,Thursday,Sunny,0,0,62
2025-09-25,19,Thursday,Sunny,0,0,65
2025-09-25,20,Thursday,Sunny,0,0,69
2025-09-25,21,Thursday,Sunny,0,0,67
2025-09-25,22,Thursday,Sunny,0,0,2
2025-09-25,23,Thursday,Sunny,0,0,0
2025-09-26,0,Friday,Cloudy,0,0,10
2025-09-26,1,Friday,Cloudy,0,0,5
2025-09-26,2,Friday,Cloudy,0,0,3
2025-09-26,3,Friday,Cloudy,0,0,1
2025-09-26,4,Friday,Cloudy,0,0,5
2025-09-26,5,Friday,Cloudy,0,0,9
2025-09-26,6,Friday,Cloudy,0,0,6
2025-09-26,7,Friday,Cloudy,0,0,4
2025-09-26,8,Friday,Cloudy,0,0,5
2025-09-26,9,Friday,Cloudy,0,0,10
2025-09-26,10,Friday,Cloudy,0,0,4
2025-09-26,11,Friday,Cloudy,0,0,5
2025-09-26,12,Friday,Cloudy,0,0,44
2025-09-26,13,Friday,Cloudy,0,0,40
2025-09-26,14,Friday,Cloudy,0,0,38
2025-09-26,15,Friday,Cloudy,0,0,7
2025-09-26,16,Friday,Cloudy,0,0,5
2025-09-26,17,Friday,Cloudy,0,0,4
2025-09-26,18,Friday,Cloudy,0,0,55
2025-09-26,19,Friday,Cloudy,0,0,58
2025-09-26,20,Friday,Cloudy,0,0,64
2025-09-26,21,Friday,Cloudy,0,0,60
2025-09-26,22,Friday,Cloudy,0,0,4
2025-09-26,23,Friday,Cloudy,0,0,10
2025-09-27,0,Saturday,Cloudy,0,0,26
2025-09-27,1,Saturday,Cloudy,0,0,22
2025-09-27,2,Saturday,Cloudy,0,0,25
2025-09-27,3,Saturday,Cloudy,0,0,25
2025-09-27,4,Saturday,Cloudy,0,0,21
2025-09-27,5,Saturday,Cloudy,0,0,25
2025-09-27,6,Saturday,Cloudy,0,0,21
2025-09-27,7,Saturday,Cloudy,0,0,29
2025-09-27,8,Saturday,Cloudy,0,0,21
2025-09-27,9,Saturday,Cloudy,0,0,28
2025-09-27,10,Saturday,Cloudy,0,0,30
2025-09-27,11,Saturday,Cloudy,0,0,28
2025-09-27,12,Saturday,Cloudy,0,0,64
2025-09-27,13,Saturday,Cloudy,0,0,58
2025-09-27,14,Saturday,Cloudy,0,0,65
2025-09-27,15,Saturday,Cloudy,0,0,30
2025-09-27,16,Saturday,Cloudy,0,0,24
2025-09-27,17,Saturday,Cloudy,0,0,28
2025-09-27,18,Saturday,Cloudy,0,0,78
2025-09-27,19,Saturday,Cloudy,0,0,78
2025-09-27,20,Saturday,Cloudy,0,0,85
2025-09-27,21,Saturday,Cloudy,0,0,79
2025-09-27,22,Saturday,Cloudy,0,0,26
2025-09-27,23,Saturday,Cloudy,0,0,23
2025-09-28,0,Sunday,Rain,0,0,22
2025-09-28,1,Sunday,Rain,0,0,23
2025-09-28,2,Sunday,Rain,0,0,24
2025-09-28,3,Sunday,Rain,0,0,18
2025-09-28,4,Sunday,Rain,0,0,21
2025-09-28,5,Sunday,Rain,0,0,15
2025-09-28,6,Sunday,Rain,0,0,25
2025-09-28,7,Sunday,Rain,0,0,17
2025-09-28,8,Sunday,Rain,0,0,24
2025-09-28,9,Sunday,Rain,0,0,18
2025-09-28,10,Sunday,Rain,0,0,21
2025-09-28,11,Sunday,Rain,0,0,22
2025-09-28,12,Sunday,Rain,0,0,48
2025-09-28,13,Sunday,Rain,0,0,45
2025-09-28,14,Sunday,Rain,0,0,53
2025-09-28,15,Sunday,Rain,0,0,19
2025-09-28,16,Sunday,Rain,0,0,24
2025-09-28,17,Sunday,Rain,0,0,21
2025-09-28,18,Sunday,Rain,0,0,65
2025-09-28,19,Sunday,Rain,0,0,67
2025-09-28,20,Sunday,Rain,0,0,67
2025-09-28,21,Sunday,Rain,0,0,61
2025-09-28,22,Sunday,Rain,0,0,21
2025-09-28,23,Sunday,Rain,0,0,23
2025-09-29,0,Monday,Cloudy,1,1,10
2025-09-29,1,Monday,Cloudy,1,1,4
2025-09-29,2,Monday,Cloudy,1,1,7
2025-09-29,3,Monday,Cloudy,1,1,11
2025-09-29,4,Monday,Cloudy,1,1,5
2025-09-29,5,Monday,Cloudy,1,1,10
2025-09-29,6,Monday,Cloudy,1,1,13
2025-09-29,7,Monday,Cloudy,1,1,6
2025-09-29,8,Monday,Cloudy,1,1,3
2025-09-29,9,Monday,Cloudy,1,1,13
2025-09-29,10,Monday,Cloudy,1,1,6
2025-09-29,11,Monday,Cloudy,1,1,10
2025-09-29,12,Monday,Cloudy,1,1,65
2025-09-29,13,Monday,Cloudy,1,1,59
2025-09-29,14,Monday,Cloudy,1,1,67
2025-09-29,15,Monday,Cloudy,1,1,8
2025-09-29,16,Monday,Cloudy,1,1,7
2025-09-29,17,Monday,Cloudy,1,1,6
2025-09-29,18,Monday,Cloudy,1,1,90
2025-09-29,19,Monday,Cloudy,1,1,91
2025-09-29,20,Monday,Cloudy,1,1,98
2025-09-29,21,Monday,Cloudy,1,1,94
2025-09-29,22,Monday,Cloudy,1,1,7
2025-09-29,23,Monday,Cloudy,1,1,5
2025-09-30,0,Tuesday,Sunny,1,0,3
2025-09-30,1,Tuesday,Sunny,1,0,8
2025-09-30,2,Tuesday,Sunny,1,0,5
2025-09-30,3,Tuesday,Sunny,1,0,11
2025-09-30,4,Tuesday,Sunny,1,0,3
2025-09-30,5,Tuesday,Sunny,1,0,5
2025-09-30,6,Tuesday,Sunny,1,0,5
2025-09-30,7,Tuesday,Sunny,1,0,5
2025-09-30,8,Tuesday,Sunny,1,0,9
2025-09-30,9,Tuesday,Sunny,1,0,11
2025-09-30,10,Tuesday,Sunny,1,0,2
2025-09-30,11,Tuesday,Sunny,1,0,11
2025-09-30,12,Tuesday,Sunny,1,0,57
2025-09-30,13,Tuesday,Sunny,1,0,55
2025-09-30,14,Tuesday,Sunny,1,0,57
2025-09-30,15,Tuesday,Sunny,1,0,4
2025-09-30,16,Tuesday,Sunny,1,0,12
2025-09-30,17,Tuesday,Sunny,1,0,7
2025-09-30,18,Tuesday,Sunny,1,0,79
2025-09-30,19,Tuesday,Sunny,1,0,74
2025-09-30,20,Tuesday,Sunny,1,0,83
2025-09-30,21,Tuesday,Sunny,1,0,75
2025-09-30,22,Tuesday,Sunny,1,0,8
2025-09-30,23,Tuesday,Sunny,1,0,9
2025-10-01,0,Wednesday,Cloudy,0,1,6
2025-10-01,1,Wednesday,Cloudy,0,1,4
2025-10-01,2,Wednesday,Cloudy,0,1,10
2025-10-01,3,Wednesday,Cloudy,0,1,6
2025-10-01,4,Wednesday,Cloudy,0,1,6
2025-10-01,5,Wednesday,Cloudy,0,1,12
2025-10-01,6,Wednesday,Cloudy,0,1,10
2025-10-01,7,Wednesday,Cloudy,0,1,10
2025-10-01,8,Wednesday,Cloudy,0,1,2
2025-10-01,9,Wednesday,Cloudy,0,1,6
2025-10-01,10,Wednesday,Cloudy,0,1,4
2025-10-01,11,Wednesday,Cloudy,0,1,10
2025-10-01,12,Wednesday,Cloudy,0,1,47
2025-10-01,13,Wednesday,Cloudy,0,1,51
2025-10-01,14,Wednesday,Cloudy,0,1,56
2025-10-01,15,Wednesday,Cloudy,0,1,10
2025-10-01,16,Wednesday,Cloudy,0,1,2
2025-10-01,17,Wednesday,Cloudy,0,1,10
2025-10-01,18,Wednesday,Cloudy,0,1,78
2025-10-01,19,Wednesday,Cloudy,0,1,80
2025-10-01,20,Wednesday,Cloudy,0,1,83
2025-10-01,21,Wednesday,Cloudy,0,1,75
2025-10-01,22,Wednesday,Cloudy,0,1,8
2025-10-01,23,Wednesday,Cloudy,0,1,10
2025-10-02,0,Thursday,Cloudy,0,0,9
2025-10-02,1,Thursday,Cloudy,0,0,6
2025-10-02,2,Thursday,Cloudy,0,0,5
2025-10-02,3,Thursday,Cloudy,0,0,9
2025-10-02,4,Thursday,Cloudy,0,0,9
2025-10-02,5,Thursday,Cloudy,0,0,6
2025-10-02,6,Thursday,Cloudy,0,0,7
2025-10-02,7,Thursday,Cloudy,0,0,7
2025-10-02,8,Thursday,Cloudy,0,0,3
2025-10-02,9,Thursday,Cloudy,0,0,9
2025-10-02,10,Thursday,Cloudy,0,0,2
2025-10-02,11,Thursday,Cloudy,0,0,8
2025-10-02,12,Thursday,Cloudy,0,0,43
2025-10-02,13,Thursday,Cloudy,0,0,36
2025-10-02,14,Thursday,Cloudy,0,0,35
2025-10-02,15,Thursday,Cloudy,0,0,9
2025-10-02,16,Thursday,Cloudy,0,0,10
2025-10-02,17,Thursday,Cloudy,0,0,7
2025-10-02,18,Thursday,Cloudy,0,0,61
2025-10-02,19,Thursday,Cloudy,0,0,59
2025-10-02,20,Thursday,Cloudy,0,0,58
2025-10-02,21,Thursday,Cloudy,0,0,63
2025-10-02,22,Thursday,Cloudy,0,0,2
2025-10-02,23,Thursday,Cloudy,0,0,7
2025-10-03,0,Friday,Sunny,0,0,8
2025-10-03,1,Friday,Sunny,0,0,10
2025-10-03,2,Friday,Sunny,0,0,8
2025-10-03,3,Friday,Sunny,0,0,0
2025-10-03,4,Friday,Sunny,0,0,4
2025-10-03,5,Friday,Sunny,0,0,2
2025-10-03,6,Friday,Sunny,0,0,0
2025-10-03,7,Friday,Sunny,0,0,10
2025-10-03,8,Friday,Sunny,0,0,10
2025-10-03,9,Friday,Sunny,0,0,4
2025-10-03,10,Friday,Sunny,0,0,2
2025-10-03,11,Friday,Sunny,0,0,0
2025-10-03,12,Friday,Sunny,0,0,49
2025-10-03,13,Friday,Sunny,0,0,39
2025-10-03,14,Friday,Sunny,0,0,46
2025-10-03,15,Friday,Sunny,0,0,0
2025-10-03,16,Friday,Sunny,0,0,10
2025-10-03,17,Friday,Sunny,0,0,8
2025-10-03,18,Friday,Sunny,0,0,61
2025-10-03,19,Friday,Sunny,0,0,67
2025-10-03,20,Friday,Sunny,0,0,63
2025-10-03,21,Friday,Sunny,0,0,67
2025-10-03,22,Friday,Sunny,0,0,8
2025-10-03,23,Friday,Sunny,0,0,2
2025-10-04,0,Saturday,Sunny,0,0,30
2025-10-04,1,Saturday,Sunny,0,0,27
2025-10-04,2,Saturday,Sunny,0,0,27
2025-10-04,3,Saturday,Sunny,0,0,27
2025-10-04,4,Saturday,Sunny,0,0,31
2025-10-04,5,Saturday,Sunny,0,0,32
2025-10-04,6,Saturday,Sunny,0,0,23
2025-10-04,7,Saturday,Sunny,0,0,29
2025-10-04,8,Saturday,Sunny,0,0,32
2025-10-04,9,Saturday,Sunny,0,0,32
2025-10-04,10,Saturday,Sunny,0,0,32
2025-10-04,11,Saturday,Sunny,0,0,30
2025-10-04,12,Saturday,Sunny,0,0,67
2025-10-04,13,Saturday,Sunny,0,0,65
2025-10-04,14,Saturday,Sunny,0,0,67
2025-10-04,15,Saturday,Sunny,0,0,26
2025-10-04,16,Saturday,Sunny,0,0,25
2025-10-04,17,Saturday,Sunny,0,0,23
2025-10-04,18,Saturday,Sunny,0,0,91
2025-10-04,19,Saturday,Sunny,0,0,87
2025-10-04,20,Saturday,Sunny,0,0,83
2025-10-04,21,Saturday,Sunny,0,0,90
2025-10-04,22,Saturday,Sunny,0,0,23
2025-10-04,23,Saturday,Sunny,0,0,32
2025-10-05,0,Sunday,Cloudy,0,0,22
2025-10-05,1,Sunday,Cloudy,0,0,21
2025-10-05,2,Sunday,Cloudy,0,0,30
2025-10-05,3,Sunday,Cloudy,0,0,30
2025-10-05,4,Sunday,Cloudy,0,0,24
2025-10-05,5,Sunday,Cloudy,0,0,21
2025-10-05,6,Sunday,Cloudy,0,0,28
2025-10-05,7,Sunday,Cloudy,0,0,21
2025-10-05,8,Sunday,Cloudy,0,0,29
2025-10-05,9,Sunday,Cloudy,0,0,28
2025-10-05,10,Sunday,Cloudy,0,0,22
2025-10-05,11,Sunday,Cloudy,0,0,24
2025-10-05,12,Sunday,Cloudy,0,0,63
2025-10-05,13,Sunday,Cloudy,0,0,61
2025-10-05,14,Sunday,Cloudy,0,0,65
2025-10-05,15,Sunday,Cloudy,0,0,27
2025-10-05,16,Sunday,Cloudy,0,0,27
2025-10-05,17,Sunday,Cloudy,0,0,28
2025-10-05,18,Sunday,Cloudy,0,0,85
2025-10-05,19,Sunday,Cloudy,0,0,84
2025-10-05,20,Sunday,Cloudy,0,0,81
2025-10-05,21,Sunday,Cloudy,0,0,80
2025-10-05,22,Sunday,Cloudy,0,0,28
2025-10-05,23,Sunday,Cloudy,0,0,26
2025-10-06,0,Monday,Sunny,0,0,8
2025-10-06,1,Monday,Sunny,0,0,10
2025-10-06,2,Monday,Sunny,0,0,2
2025-10-06,3,Monday,Sunny,0,0,6
2025-10-06,4,Monday,Sunny,0,0,8
2025-10-06,5,Monday,Sunny,0,0,8
2025-10-06,6,Monday,Sunny,0,0,4
2025-10-06,7,Monday,Sunny,0,0,6
2025-10-06,8,Monday,Sunny,0,0,6
2025-10-06,9,Monday,Sunny,0,0,10
2025-10-06,10,Monday,Sunny,0,0,6
2025-10-06,11,Monday,Sunny,0,0,4
2025-10-06,12,Monday,Sunny,0,0,44
2025-10-06,13,Monday,Sunny,0,0,49
2025-10-06,14,Monday,Sunny,0,0,42
2025-10-06,15,Monday,Sunny,0,0,0
2025-10-06,16,Monday,Sunny,0,0,2
2025-10-06,17,Monday,Sunny,0,0,2
2025-10-06,18,Monday,Sunny,0,0,61
2025-10-06,19,Monday,Sunny,0,0,71
2025-10-06,20,Monday,Sunny,0,0,63
2025-10-06,21,Monday,Sunny,0,0,69
2025-10-06,22,Monday,Sunny,0,0,2
2025-10-06,23,Monday,Sunny,0,0,8
2025-10-07,0,Tuesday,Sunny,1,1,14
2025-10-07,1,Tuesday,Sunny,1,1,4
2025-10-07,2,Tuesday,Sunny,1,1,9
2025-10-07,3,Tuesday,Sunny,1,1,8
2025-10-07,4,Tuesday,Sunny,1,1,9
2025-10-07,5,Tuesday,Sunny,1,1,5
2025-10-07,6,Tuesday,Sunny,1,1,10
2025-10-07,7,Tuesday,Sunny,1,1,4
2025-10-07,8,Tuesday,Sunny,1,1,5
2025-10-07,9,Tuesday,Sunny,1,1,8
2025-10-07,10,Tuesday,Sunny,1,1,8
2025-10-07,11,Tuesday,Sunny,1,1,6
2025-10-07,12,Tuesday,Sunny,1,1,66
2025-10-07,13,Tuesday,Sunny,1,1,73
2025-10-07,14,Tuesday,Sunny,1,1,72
2025-10-07,15,Tuesday,Sunny,1,1,5
2025-10-07,16,Tuesday,Sunny,1,1,6
2025-10-07,17,Tuesday,Sunny,1,1,12
2025-10-07,18,Tuesday,Sunny,1,1,103
2025-10-07,19,Tuesday,Sunny,1,1,108
2025-10-07,20,Tuesday,Sunny,1,1,107
2025-10-07,21,Tuesday,Sunny,1,1,98
2025-10-07,22,Tuesday,Sunny,1,1,8
2025-10-07,23,Tuesday,Sunny,1,1,6
2025-10-08,0,Wednesday,Rain,1,1,8
2025-10-08,1,Wednesday,Rain,1,1,4
2025-10-08,2,Wednesday,Rain,1,1,9
2025-10-08,3,Wednesday,Rain,1,1,10
2025-10-08,4,Wednesday,Rain,1,1,2
2025-10-08,5,Wednesday,Rain,1,1,5
2025-10-08,6,Wednesday,Rain,1,1,11
2025-10-08,7,Wednesday,Rain,1,1,1
2025-10-08,8,Wednesday,Rain,1,1,1
2025-10-08,9,Wednesday,Rain,1,1,10
2025-10-08,10,Wednesday,Rain,1,1,10
2025-10-08,11,Wednesday,Rain,1,1,5
2025-10-08,12,Wednesday,Rain,1,1,51
2025-10-08,13,Wednesday,Rain,1,1,55
2025-10-08,14,Wednesday,Rain,1,1,51
2025-10-08,15,Wednesday,Rain,1,1,3
2025-10-08,16,Wednesday,Rain,1,1,2
2025-10-08,17,Wednesday,Rain,1,1,9
2025-10-08,18,Wednesday,Rain,1,1,79
2025-10-08,19,Wednesday,Rain,1,1,71
2025-10-08,20,Wednesday,Rain,1,1,80
2025-10-08,21,Wednesday,Rain,1,1,77
2025-10-08,22,Wednesday,Rain,1,1,6
2025-10-08,23,Wednesday,Rain,1,1,4
2025-10-09,0,Thursday,Sunny,0,0,10
2025-10-09,1,Thursday,Sunny,0,0,4
2025-10-09,2,Thursday,Sunny,0,0,8
2025-10-09,3,Thursday,Sunny,0,0,4
2025-10-09,4,Thursday,Sunny,0,0,8
2025-10-09,5,Thursday,Sunny,0,0,0
2025-10-09,6,Thursday,Sunny,0,0,4
2025-10-09,7,Thursday,Sunny,0,0,2
2025-10-09,8,Thursday,Sunny,0,0,2
2025-10-09,9,Thursday,Sunny,0,0,2
2025-10-09,10,Thursday,Sunny,0,0,6
2025-10-09,11,Thursday,Sunny,0,0,2
2025-10-09,12,Thursday,Sunny,0,0,49
2025-10-09,13,Thursday,Sunny,0,0,42
2025-10-09,14,Thursday,Sunny,0,0,49
2025-10-09,15,Thursday,Sunny,0,0,4
2025-10-09,16,Thursday,Sunny,0,0,0
2025-10-09,17,Thursday,Sunny,0,0,4
2025-10-09,18,Thursday,Sunny,0,0,63
2025-10-09,19,Thursday,Sunny,0,0,65
2025-10-09,20,Thursday,Sunny,0,0,65
2025-10-09,21,Thursday,Sunny,0,0,70
2025-10-09,22,Thursday,Sunny,0,0,2
2025-10-09,23,Thursday,Sunny,0,0,2
2025-10-10,0,Friday,Cloudy,1,0,9
2025-10-10,1,Friday,Cloudy,1,0,2
2025-10-10,2,Friday,Cloudy,1,0,9
2025-10-10,3,Friday,Cloudy,1,0,11
2025-10-10,4,Friday,Cloudy,1,0,9
2025-10-10,5,Friday,Cloudy,1,0,10
2025-10-10,6,Friday,Cloudy,1,0,6
2025-10-10,7,Friday,Cloudy,1,0,10
2025-10-10,8,Friday,Cloudy,1,0,3
2025-10-10,9,Friday,Cloudy,1,0,4
2025-10-10,10,Friday,Cloudy,1,0,8
2025-10-10,11,Friday,Cloudy,1,0,1
2025-10-10,12,Friday,Cloudy,1,0,43
2025-10-10,13,Friday,Cloudy,1,0,51
2025-10-10,14,Friday,Cloudy,1,0,47
2025-10-10,15,Friday,Cloudy,1,0,9
2025-10-10,16,Friday,Cloudy,1,0,5
2025-10-10,17,Friday,Cloudy,1,0,1
2025-10-10,18,Friday,Cloudy,1,0,67
2025-10-10,19,Friday,Cloudy,1,0,77
2025-10-10,20,Friday,Cloudy,1,0,71
2025-10-10,21,Friday,Cloudy,1,0,69
2025-10-10,22,Friday,Cloudy,1,0,11
2025-10-10,23,Friday,Cloudy,1,0,10
2025-10-11,0,Saturday,Sunny,0,0,32
2025-10-11,1,Saturday,Sunny,0,0,24
2025-10-11,2,Saturday,Sunny,0,0,27
2025-10-11,3,Saturday,Sunny,0,0,32
2025-10-11,4,Saturday,Sunny,0,0,23
2025-10-11,5,Saturday,Sunny,0,0,30
2025-10-11,6,Saturday,Sunny,0,0,24
2025-10-11,7,Saturday,Sunny,0,0,25
2025-10-11,8,Saturday,Sunny,0,0,31
2025-10-11,9,Saturday,Sunny,0,0,28
2025-10-11,10,Saturday,Sunny,0,0,32
2025-10-11,11,Saturday,Sunny,0,0,27
2025-10-11,12,Saturday,Sunny,0,0,67
2025-10-11,13,Saturday,Sunny,0,0,71
2025-10-11,14,Saturday,Sunny,0,0,71
2025-10-11,15,Saturday,Sunny,0,0,30
2025-10-11,16,Saturday,Sunny,0,0,28
2025-10-11,17,Saturday,Sunny,0,0,30
2025-10-11,18,Saturday,Sunny,0,0,84
2025-10-11,19,Saturday,Sunny,0,0,85
2025-10-11,20,Saturday,Sunny,0,0,88
2025-10-11,21,Saturday,Sunny,0,0,85
2025-10-11,22,Saturday,Sunny,0,0,26
2025-10-11,23,Saturday,Sunny,0,0,27
2025-10-12,0,Sunday,Sunny,0,0,31
2025-10-12,1,Sunday,Sunny,0,0,26
2025-10-12,2,Sunday,Sunny,0,0,27
2025-10-12,3,Sunday,Sunny,0,0,32
2025-10-12,4,Sunday,Sunny,0,0,23
2025-10-12,5,Sunday,Sunny,0,0,30
2025-10-12,6,Sunday,Sunny,0,0,31
2025-10-12,7,Sunday,Sunny,0,0,31
2025-10-12,8,Sunday,Sunny,0,0,24
2025-10-12,9,Sunday,Sunny,0,0,28
2025-10-12,10,Sunday,Sunny,0,0,23
2025-10-12,11,Sunday,Sunny,0,0,28
2025-10-12,12,Sunday,Sunny,0,0,70
2025-10-12,13,Sunday,Sunny,0,0,66
2025-10-12,14,Sunday,Sunny,0,0,67
2025-10-12,15,Sunday,Sunny,0,0,23
2025-10-12,16,Sunday,Sunny,0,0,26
2025-10-12,17,Sunday,Sunny,0,0,32
2025-10-12,18,Sunday,Sunny,0,0,91
2025-10-12,19,Sunday,Sunny,0,0,85
2025-10-12,20,Sunday,Sunny,0,0,85
2025-10-12,21,Sunday,Sunny,0,0,84
2025-10-12,22,Sunday,Sunny,0,0,29
2025-10-12,23,Sunday,Sunny,0,0,30
2025-10-13,0,Monday,Rain,0,0,3
2025-10-13,1,Monday,Rain,0,0,5
2025-10-13,2,Monday,Rain,0,0,0
2025-10-13,3,Monday,Rain,0,0,2
2025-10-13,4,Monday,Rain,0,0,5
2025-10-13,5,Monday,Rain,0,0,7
2025-10-13,6,Monday,Rain,0,0,3
2025-10-13,7,Monday,Rain,0,0,5
2025-10-13,8,Monday,Rain,0,0,3
2025-10-13,9,Monday,Rain,0,0,5
2025-10-13,10,Monday,Rain,0,0,0
2025-10-13,11,Monday,Rain,0,0,2
2025-10-13,12,Monday,Rain,0,0,35
2025-10-13,13,Monday,Rain,0,0,37
2025-10-13,14,Monday,Rain,0,0,32
2025-10-13,15,Monday,Rain,0,0,1
2025-10-13,16,Monday,Rain,0,0,9
2025-10-13,17,Monday,Rain,0,0,5
2025-10-13,18,Monday,Rain,0,0,53
2025-10-13,19,Monday,Rain,0,0,53
2025-10-13,20,Monday,Rain,0,0,50
2025-10-13,21,Monday,Rain,0,0,46
2025-10-13,22,Monday,Rain,0,0,0
2025-10-13,23,Monday,Rain,0,0,1
2025-10-14,0,Tuesday,Sunny,0,0,4
2025-10-14,1,Tuesday,Sunny,0,0,6
2025-10-14,2,Tuesday,Sunny,0,0,4
2025-10-14,3,Tuesday,Sunny,0,0,6
2025-10-14,4,Tuesday,Sunny,0,0,8
2025-10-14,5,Tuesday,Sunny,0,0,4
2025-10-14,6,Tuesday,Sunny,0,0,6
2025-10-14,7,Tuesday,Sunny,0,0,2
2025-10-14,8,Tuesday,Sunny,0,0,4
2025-10-14,9,Tuesday,Sunny,0,0,4
2025-10-14,10,Tuesday,Sunny,0,0,2
2025-10-14,11,Tuesday,Sunny,0,0,10
2025-10-14,12,Tuesday,Sunny,0,0,41
2025-10-14,13,Tuesday,Sunny,0,0,48
2025-10-14,14,Tuesday,Sunny,0,0,46
2025-10-14,15,Tuesday,Sunny,0,0,6
2025-10-14,16,Tuesday,Sunny,0,0,0
2025-10-14,17,Tuesday,Sunny,0,0,6
2025-10-14,18,Tuesday,Sunny,0,0,61
2025-10-14,19,Tuesday,Sunny,0,0,65
2025-10-14,20,Tuesday,Sunny,0,0,62
2025-10-14,21,Tuesday,Sunny,0,0,70
2025-10-14,22,Tuesday,Sunny,0,0,2
2025-10-14,23,Tuesday,Sunny,0,0,2
2025-10-15,0,Wednesday,Cloudy,0,0,5
2025-10-15,1,Wednesday,Cloudy,0,0,1
2025-10-15,2,Wednesday,Cloudy,0,0,9
2025-10-15,3,Wednesday,Cloudy,0,0,2
2025-10-15,4,Wednesday,Cloudy,0,0,4
2025-10-15,5,Wednesday,Cloudy,0,0,9
2025-10-15,6,Wednesday,Cloudy,0,0,2
2025-10-15,7,Wednesday,Cloudy,0,0,9
2025-10-15,8,Wednesday,Cloudy,0,0,3
2025-10-15,9,Wednesday,Cloudy,0,0,3
2025-10-15,10,Wednesday,Cloudy,0,0,8
2025-10-15,11,Wednesday,Cloudy,0,0,8
2025-10-15,12,Wednesday,Cloudy,0,0,39
2025-10-15,13,Wednesday,Cloudy,0,0,39
2025-10-15,14,Wednesday,Cloudy,0,0,39
2025-10-15,15,Wednesday,Cloudy,0,0,6
2025-10-15,16,Wednesday,Cloudy,0,0,8
2025-10-15,17,Wednesday,Cloudy,0,0,9
